sample_key,instrument,relevance,num_responses
123234_138240,ukulele,0.1443499999999999,3
123237_38400,bass,0.16835,3
123263_130560,guitar,1.0,3
123265_115200,guitar,1.0,3
123281_103680,violin,0.1627,3
123289_103680,mandolin,0.0,3
123307_96000,ukulele,0.82155,3
123310_188160,banjo,0.16185,3
123310_188160,ukulele,0.0,3
123311_49920,ukulele,0.0,3
123313_0,banjo,0.1724,3
123313_0,mandolin,0.0,3
123313_0,guitar,1.0,3
123315_138240,ukulele,0.0,3
123315_138240,mandolin,0.0,3
123320_157440,ukulele,0.0,3
123320_157440,mandolin,0.15055,3
123328_88320,guitar,1.0,3
123349_176640,guitar,0.8611,3
123354_111360,ukulele,0.85485,3
123369_172800,bass,0.1685,3
123429_0,mandolin,0.0,3
123439_142080,guitar,0.85135,3
123439_142080,ukulele,0.0,3
123485_103680,cello,0.8387,3
123509_199680,guitar,1.0,3
123512_264960,guitar,0.0,3
123512_264960,banjo,0.0,3
123527_3840,guitar,1.0,3
123529_668160,violin,1.0,3
123529_668160,cello,0.8523499999999999,3
123530_541440,mandolin,0.0,3
123533_26880,violin,1.0,3
123534_526080,mandolin,1.0,3
123534_526080,ukulele,0.8316,3
123534_526080,banjo,0.1774,3
123535_380160,violin,1.0,3
123535_380160,guitar,0.0,3
123565_99840,guitar,1.0,3
123566_42240,cello,0.0,3
123567_34560,ukulele,0.1514999999999999,3
123567_34560,banjo,0.0,3
123567_34560,mandolin,0.0,3
123592_72960,mandolin,0.0,3
123664_19200,guitar,0.0,3
123687_96000,ukulele,0.8125,3
123687_96000,mandolin,0.17495,3
123697_3840,banjo,0.0,3
123715_61440,bass,0.0,3
123731_134400,violin,0.0,3
123767_583680,guitar,1.0,3
123768_38400,guitar,1.0,3
123769_46080,cello,0.0,3
123769_46080,guitar,0.8289500000000001,3
123772_23040,mandolin,1.0,3
123783_384000,banjo,0.1679,3
123786_195840,violin,1.0,3
123786_195840,mandolin,0.0,3
123786_195840,banjo,0.0,3
123824_410880,violin,0.0,3
123832_149760,guitar,0.83335,3
123837_441600,bass,0.84265,3
123839_61440,guitar,1.0,3
123841_38400,cello,0.0,3
123841_38400,guitar,1.0,3
123842_276480,guitar,0.83335,3
123849_23040,ukulele,1.0,3
123849_23040,mandolin,0.16665,3
123850_76800,ukulele,0.0,3
123852_161280,mandolin,0.0,3
123852_161280,banjo,0.16665,3
123853_165120,banjo,0.8392999999999999,3
123870_142080,violin,1.0,3
123885_145920,banjo,0.0,3
123895_53760,bass,0.8351500000000001,3
123906_0,cello,0.15,3
123917_72960,ukulele,0.0,3
123917_72960,violin,0.0,3
123926_53760,violin,1.0,3
123931_0,bass,0.0,3
123952_76800,bass,1.0,3
123952_76800,ukulele,0.0,3
123952_76800,violin,0.0,3
123954_0,ukulele,0.0,3
123960_184320,banjo,0.0,3
123990_2388480,banjo,0.15515,3
123990_2388480,ukulele,0.0,3
123990_2388480,mandolin,0.0,3
123995_936960,ukulele,0.8413999999999999,3
123995_936960,mandolin,0.14705,3
123995_936960,banjo,0.0,3
124013_833280,mandolin,1.0,3
124039_107520,cello,1.0,3
124042_172800,cello,0.8339,3
124057_195840,banjo,0.0,3
124059_115200,banjo,0.16185,3
124069_69120,bass,0.1569499999999999,3
124069_69120,cello,0.8004,3
124147_414720,mandolin,0.8209,3
124147_414720,ukulele,1.0,3
124147_414720,banjo,1.0,3
124148_391680,violin,1.0,3
124149_161280,violin,1.0,3
124152_184320,violin,1.0,3
124152_184320,guitar,0.0,3
124154_142080,violin,1.0,3
124178_119040,bass,0.0,3
124182_111360,banjo,0.0,3
124183_122880,guitar,0.0,3
124183_122880,violin,1.0,3
124192_46080,guitar,1.0,3
124227_142080,mandolin,0.1602,3
124227_142080,banjo,1.0,3
124228_111360,banjo,1.0,3
124228_111360,mandolin,0.0,3
124228_111360,ukulele,0.1613,3
124229_15360,banjo,1.0,3
124229_15360,mandolin,0.8269,3
124231_176640,violin,1.0,3
124255_157440,bass,0.8225,3
124263_207360,violin,1.0,3
124264_65280,bass,0.0,3
124264_65280,banjo,0.0,3
124264_65280,mandolin,0.0,3
124264_65280,ukulele,0.0,3
124265_203520,violin,1.0,3
124266_7680,violin,1.0,3
124270_99840,banjo,0.15385,3
124270_99840,cello,1.0,3
124272_103680,violin,0.8368,3
124283_241920,banjo,0.18655,3
124283_241920,mandolin,0.1757,3
124283_241920,ukulele,0.1719,3
124288_46080,violin,1.0,3
124300_180480,mandolin,0.8403499999999999,3
124300_180480,ukulele,0.8316,3
124312_15360,bass,1.0,3
124321_241920,mandolin,0.1664999999999999,3
124321_241920,banjo,1.0,3
124323_23040,mandolin,0.0,3
124323_23040,banjo,0.1528,3
124323_23040,ukulele,0.16745,3
124324_76800,bass,0.82665,3
124324_76800,cello,0.8226,3
124341_453120,cello,0.0,3
124390_234240,mandolin,0.0,3
124390_234240,guitar,1.0,3
124408_65280,cello,0.0,3
124426_76800,cello,0.0,3
124426_76800,bass,1.0,3
124432_88320,violin,1.0,3
124436_134400,violin,0.83135,3
124438_195840,banjo,0.0,3
124438_195840,mandolin,0.0,3
124438_195840,ukulele,0.0,3
124442_284160,cello,1.0,3
124442_284160,violin,0.82925,3
124520_249600,banjo,0.16665,3
124522_284160,banjo,0.15,3
124576_372480,mandolin,1.0,3
124576_372480,ukulele,1.0,3
124577_441600,mandolin,0.0,3
124577_441600,banjo,0.0,3
124579_1251840,banjo,0.0,3
124580_3840,guitar,0.15385,3
124582_4915200,mandolin,0.0,3
124582_4915200,ukulele,0.1528,3
124584_360960,banjo,0.16665,3
124587_729600,banjo,0.0,3
124587_729600,mandolin,0.8281000000000001,3
124588_99840,ukulele,1.0,3
124588_99840,ukulele,0.07805,497
124599_0,mandolin,0.83255,3
124599_0,ukulele,0.18455,3
124622_257280,violin,0.1762,3
124628_211200,guitar,1.0,3
124783_26880,mandolin,0.82855,3
124783_26880,banjo,0.19645,3
124790_134400,cello,0.0,3
124796_226560,cello,1.0,3
124807_195840,cello,0.1724,3
124807_195840,violin,0.1602,3
124812_15360,violin,1.0,3
124823_99840,mandolin,0.82855,3
124823_99840,banjo,1.0,3
124823_99840,ukulele,0.8276,3
124824_7680,ukulele,1.0,3
124824_7680,mandolin,1.0,3
124824_7680,banjo,1.0,3
124830_38400,mandolin,0.0,3
124835_153600,ukulele,0.0,3
124840_103680,mandolin,0.82855,3
124840_103680,ukulele,1.0,3
124841_69120,ukulele,1.0,3
124841_69120,mandolin,0.82355,3
124842_115200,bass,1.0,3
124847_149760,banjo,0.8387,3
124852_107520,violin,1.0,3
124861_172800,banjo,1.0,3
124861_172800,ukulele,1.0,3
124861_172800,mandolin,0.8262,3
124863_261120,cello,0.0,3
124873_138240,cello,0.1724,3
124905_107520,bass,0.0,3
124905_107520,mandolin,0.0,3
124923_207360,mandolin,0.0,3
124923_207360,banjo,0.0,3
124923_207360,cello,1.0,3
124923_207360,bass,0.0,3
124924_188160,cello,1.0,3
124924_188160,bass,0.0,3
124931_103680,guitar,1.0,3
124934_115200,violin,0.0,3
124967_188160,mandolin,0.0,3
124967_188160,banjo,0.0,3
124967_188160,bass,0.84375,3
124970_7680,mandolin,1.0,3
124970_7680,bass,0.15515,3
124970_7680,ukulele,0.83335,3
125012_103680,ukulele,0.0,3
125018_698880,violin,0.0,3
125018_698880,cello,0.16665,3
125051_92160,guitar,0.0,3
125052_334080,bass,0.0,3
125053_226560,violin,0.0,3
125054_119040,violin,0.83815,3
125062_53760,violin,0.16665,3
125062_53760,guitar,0.0,3
125070_65280,cello,1.0,3
125070_65280,banjo,0.0,3
125081_284160,guitar,1.0,3
125131_303360,ukulele,0.0,3
125133_72960,cello,0.0,3
125137_15360,mandolin,0.8342499999999999,3
125171_0,bass,0.0,3
125185_0,guitar,1.0,3
125197_161280,guitar,0.0,3
125198_15360,cello,1.0,3
125204_107520,cello,0.8454999999999999,3
125233_96000,ukulele,0.0,3
125320_134400,cello,0.0,3
125402_195840,banjo,0.0,3
125413_3840,ukulele,0.0,3
125449_514560,mandolin,0.1866499999999999,3
125449_514560,ukulele,0.84375,3
125451_322560,guitar,0.0,3
125451_322560,violin,1.0,3
125453_261120,violin,1.0,3
125453_261120,ukulele,0.0,3
125453_261120,mandolin,0.0,3
125456_188160,violin,1.0,3
125515_291840,guitar,1.0,3
125521_49920,ukulele,0.81035,3
125521_49920,mandolin,0.16175,3
125525_161280,ukulele,0.87905,4
125525_161280,mandolin,0.83335,3
125566_165120,mandolin,1.0,3
125566_165120,ukulele,1.0,3
125571_499200,cello,0.0,3
125571_499200,mandolin,0.0,3
125593_49920,banjo,0.0,3
125593_49920,cello,0.0,3
125593_49920,ukulele,0.0,3
125598_115200,bass,0.0,3
125616_46080,mandolin,0.1685499999999999,3
125616_46080,banjo,0.1607,3
125639_345600,guitar,0.83335,3
125640_280320,violin,0.83185,3
125696_280320,cello,0.0,3
125696_280320,ukulele,0.0,3
125751_1259520,bass,0.17285,3
125751_1259520,guitar,1.0,3
125762_295680,violin,0.0,3
125762_295680,banjo,0.0,3
125809_188160,ukulele,1.0,3
125811_15360,mandolin,1.0,3
125811_15360,ukulele,0.82145,3
125814_226560,ukulele,0.0,3
125822_0,violin,0.82855,3
125825_138240,guitar,1.0,3
125825_138240,bass,0.82855,3
125871_46080,banjo,0.0,3
125871_46080,ukulele,0.0,3
125871_46080,mandolin,0.83665,3
125875_26880,ukulele,0.1663,3
125877_88320,banjo,0.8571500000000001,3
125877_88320,mandolin,0.15715,3
125877_88320,ukulele,1.0,3
125878_38400,ukulele,0.8444499999999999,3
125878_38400,mandolin,1.0,3
125878_38400,banjo,0.0,3
125942_15360,ukulele,0.0,3
125942_15360,cello,0.0,3
125958_46080,ukulele,0.8218,3
125958_46080,mandolin,1.0,3
125958_46080,banjo,1.0,3
125982_26880,mandolin,0.0,3
125999_318720,cello,0.0,3
125999_318720,ukulele,0.0,3
125999_318720,bass,0.0,3
126014_138240,ukulele,0.15525,3
126015_103680,guitar,1.0,3
126048_26880,guitar,1.0,3
126050_111360,ukulele,0.0,3
126050_111360,banjo,0.0,3
126077_42240,banjo,0.83335,3
126108_38400,violin,1.0,3
126110_80640,violin,1.0,3
126112_176640,mandolin,0.8243,3
126112_176640,ukulele,1.0,3
126118_142080,bass,0.0,3
126118_142080,cello,0.0,3
126118_142080,violin,0.17325,3
126138_142080,violin,0.8518,3
126146_99840,violin,0.15605,3
126148_15360,guitar,0.1724,3
126153_38400,guitar,0.0,3
126180_145920,violin,0.8295,3
126187_203520,cello,0.0,3
126193_103680,bass,0.849,3
126214_199680,ukulele,0.0,3
126214_199680,mandolin,0.0,3
126215_46080,ukulele,0.1698,3
126223_126720,banjo,0.0,3
126232_92160,guitar,0.84195,3
126233_119040,guitar,0.82355,3
126237_280320,bass,0.15735,3
126240_176640,guitar,1.0,3
126242_84480,guitar,1.0,3
126242_84480,cello,0.0,3
126243_84480,guitar,1.0,3
126296_30720,mandolin,0.82855,3
126296_30720,banjo,1.0,3
126300_38400,bass,0.84755,3
126329_84480,bass,0.0,3
126403_19200,mandolin,0.18075,3
126403_19200,ukulele,0.14475,3
126410_153600,bass,1.0,3
126413_3840,ukulele,0.0,3
126414_145920,cello,0.0,3
126430_92160,bass,0.0,3
126433_84480,ukulele,0.15625,3
126457_15360,guitar,1.0,3
126463_99840,mandolin,0.17115,3
126488_168960,guitar,1.0,3
126488_168960,violin,0.0,3
126554_257280,cello,0.81665,3
126575_19200,violin,0.0,3
126578_103680,guitar,1.0,3
126582_0,guitar,1.0,3
126583_284160,ukulele,1.0,3
126590_7680,bass,0.82355,3
126590_7680,cello,0.0,3
126590_7680,violin,0.0,3
126598_437760,bass,1.0,3
126645_3840,cello,0.17855,3
126645_3840,guitar,0.0,3
126663_311040,cello,0.0,3
126684_0,guitar,1.0,3
126688_165120,bass,0.1719,3
126688_165120,violin,0.0,3
126691_153600,bass,0.17145,3
126692_161280,bass,0.17395,3
126704_134400,cello,1.0,3
126712_165120,cello,0.8276,3
126715_15360,ukulele,0.0,3
126715_15360,cello,1.0,3
126723_76800,ukulele,0.0,3
126723_76800,banjo,0.0,3
126753_19200,banjo,0.15385,3
126753_19200,mandolin,0.0,3
126753_19200,ukulele,0.0,3
126757_222720,banjo,0.0,3
126783_99840,violin,0.0,3
126793_115200,banjo,0.0,3
126794_218880,ukulele,0.0,3
126794_218880,guitar,0.8269,3
126795_0,guitar,1.0,3
126870_65280,violin,1.0,3
126878_53760,ukulele,0.0,3
126879_99840,ukulele,0.82355,3
126903_295680,cello,0.86,3
126905_326400,banjo,0.0,3
126905_326400,cello,0.15515,3
126979_84480,cello,0.84485,3
126991_153600,cello,0.15515,3
126993_76800,violin,1.0,3
126993_76800,cello,1.0,3
127004_30720,ukulele,1.0,3
127004_30720,ukulele,0.9244,632
127010_84480,ukulele,0.1851999999999999,3
127017_138240,violin,0.0,3
127017_138240,guitar,1.0,3
127022_288000,mandolin,0.0,3
127029_134400,guitar,1.0,3
127030_157440,cello,0.83335,3
127031_96000,guitar,1.0,3
127032_119040,guitar,1.0,3
127058_184320,ukulele,0.83335,3
127058_184320,mandolin,0.8363499999999999,3
127062_38400,mandolin,0.1539499999999999,3
127062_38400,banjo,0.18,3
127062_38400,ukulele,0.0,3
127089_107520,banjo,0.8443,3
127089_107520,mandolin,0.1591,3
127104_291840,ukulele,0.15625,3
127104_291840,mandolin,0.0,3
127109_96000,ukulele,0.0164,613
127109_96000,ukulele,0.0,3
127113_7680,mandolin,0.0,3
127113_7680,ukulele,0.0,3
127119_80640,ukulele,0.0,3
127182_11520,mandolin,0.843,3
127182_11520,banjo,1.0,3
127182_11520,ukulele,1.0,3
127197_11520,violin,0.0,3
127207_0,ukulele,0.0,3
127218_30720,mandolin,0.0,3
127230_26880,cello,0.1724,3
127243_168960,ukulele,0.0,3
127243_168960,cello,0.0,3
127267_30720,bass,0.85485,3
127280_23040,ukulele,0.0,3
127287_30720,violin,1.0,3
127287_30720,violin,1.0,443
127288_76800,ukulele,1.0,3
127288_76800,mandolin,0.81965,3
127303_142080,guitar,1.0,3
127324_76800,ukulele,0.81195,3
127324_76800,mandolin,1.0,3
127324_76800,banjo,0.1730999999999999,3
127331_96000,guitar,1.0,3
127382_399360,ukulele,0.18335,3
127384_215040,mandolin,0.8371500000000001,3
127384_215040,ukulele,0.16745,3
127384_215040,banjo,0.16665,3
127389_3840,ukulele,0.0,3
127389_3840,bass,1.0,3
127394_26880,banjo,0.1774,3
127394_26880,mandolin,0.15965,3
127396_426240,bass,0.0,3
127396_426240,cello,1.0,3
127402_19200,cello,0.0,3
127459_53760,guitar,0.0,3
127459_53760,violin,0.8332999999999999,3
127490_253440,violin,1.0,3
127490_253440,cello,1.0,3
127491_53760,cello,0.83815,3
127519_80640,guitar,1.0,3
127520_61440,guitar,1.0,3
127522_92160,guitar,0.0,3
127615_15360,guitar,1.0,3
127618_103680,ukulele,0.0,3
127621_115200,violin,0.0,3
127625_34560,guitar,1.0,3
127632_34560,guitar,1.0,3
127638_314880,ukulele,0.0,3
127638_314880,mandolin,0.0,3
127660_34560,bass,1.0,3
127662_46080,guitar,1.0,3
127674_775680,cello,0.0,3
127702_119040,guitar,1.0,3
127706_0,guitar,1.0,3
127726_215040,ukulele,1.0,3
127787_161280,violin,1.0,3
127796_115200,guitar,1.0,3
127796_115200,violin,0.0,3
127830_46080,mandolin,0.8368,3
127830_46080,banjo,0.8443499999999999,3
127830_46080,ukulele,1.0,3
127859_76800,guitar,1.0,3
127859_76800,bass,0.0,3
127864_84480,guitar,1.0,3
127865_80640,cello,0.8269,3
127867_176640,guitar,0.0,3
127868_172800,bass,0.14965,3
127869_34560,bass,0.0,3
127878_38400,mandolin,1.0,3
127878_38400,banjo,0.18,3
127878_38400,bass,0.8416,3
127886_61440,cello,0.0,3
127887_0,mandolin,0.0,3
127887_0,banjo,0.84615,3
127887_0,ukulele,0.0,3
127895_53760,mandolin,0.0,3
127895_53760,banjo,1.0,3
127900_103680,mandolin,0.0,3
127903_115200,cello,0.0,3
127916_92160,bass,0.1607,3
127924_172800,violin,1.0,3
127925_180480,violin,1.0,3
127925_180480,banjo,0.0,3
127925_180480,bass,0.0,3
127926_126720,violin,1.0,3
127929_7680,violin,1.0,3
127930_42240,guitar,0.0,3
127930_42240,violin,1.0,3
127930_42240,bass,0.0,3
127932_19200,violin,1.0,3
127946_111360,bass,0.83055,3
127954_0,bass,0.0,3
127963_76800,banjo,0.0,3
127963_76800,bass,0.8404499999999999,3
127964_134400,bass,1.0,3
127967_318720,guitar,1.0,3
128160_153600,banjo,0.1724,3
128161_226560,banjo,0.16665,3
128161_226560,mandolin,0.15715,3
128162_168960,banjo,1.0,3
128162_168960,ukulele,0.8276,3
128162_168960,mandolin,0.0,3
128163_326400,banjo,0.14815,3
128164_15360,ukulele,0.1719,3
128164_15360,banjo,0.80355,3
128167_107520,mandolin,0.0,3
128167_107520,banjo,0.8148,3
128168_280320,ukulele,0.16865,3
128168_280320,banjo,0.83335,3
128168_280320,mandolin,0.0,3
128169_456960,banjo,0.8392999999999999,3
128170_115200,banjo,0.1655499999999999,3
128171_103680,ukulele,0.0,3
128171_103680,banjo,0.0,3
128174_188160,mandolin,0.0,3
128174_188160,banjo,0.1557,3
128175_195840,banjo,1.0,3
128175_195840,violin,0.8281000000000001,3
128175_195840,mandolin,1.0,3
128176_42240,ukulele,0.15,3
128176_42240,mandolin,1.0,3
128176_42240,banjo,1.0,3
128194_26880,ukulele,1.0,3
128253_234240,cello,0.18335,3
128254_3840,cello,0.1613,3
128300_15360,violin,0.1710499999999999,3
128451_53760,violin,1.0,3
128451_53760,cello,1.0,3
128457_15360,bass,0.0,3
128457_15360,cello,0.8552500000000001,3
128458_53760,cello,0.8226,3
128462_61440,violin,0.0,3
128482_222720,cello,0.827,3
128482_222720,violin,0.8474999999999999,3
128482_222720,ukulele,0.0,3
128511_142080,mandolin,0.1612,3
128511_142080,ukulele,0.16325,3
128512_161280,violin,0.83335,3
128515_238080,guitar,0.17485,3
128522_19200,guitar,1.0,3
128523_72960,bass,0.828,3
128526_88320,guitar,1.0,3
128534_115200,cello,0.0,3
128572_211200,cello,0.1774,3
128573_326400,cello,0.0,3
128574_19200,banjo,1.0,3
128585_184320,mandolin,0.84335,3
128585_184320,ukulele,1.0,3
128591_30720,cello,1.0,3
128598_107520,bass,0.15685,3
128603_72960,cello,0.0,3
128603_72960,ukulele,0.0,3
128617_145920,cello,0.16665,3
128619_303360,violin,0.1625499999999999,3
128619_303360,cello,0.0,3
128623_115200,guitar,0.0,3
128625_34560,guitar,0.0,3
128628_34560,bass,0.0,3
128630_176640,cello,1.0,3
128631_456960,cello,0.8276,3
128637_57600,ukulele,0.0,3
128639_272640,violin,0.0,3
128655_3840,cello,1.0,3
128655_3840,cello,0.965,399
128661_0,guitar,0.0,3
128688_49920,mandolin,0.0,3
128688_49920,ukulele,0.0,3
128691_57600,violin,0.84675,3
128692_38400,ukulele,0.83675,3
128692_38400,mandolin,0.8242,3
128692_38400,banjo,1.0,3
128694_149760,bass,0.0,3
128694_149760,cello,0.0,3
128695_19200,bass,0.0,3
128723_30720,mandolin,0.0,3
128723_30720,banjo,0.0,3
128737_92160,cello,0.827,3
128737_92160,ukulele,0.0,3
128737_92160,mandolin,0.15455,3
128737_92160,banjo,0.8117,3
128746_103680,guitar,1.0,3
128748_42240,bass,0.15515,3
128761_119040,ukulele,0.1428499999999999,3
128763_46080,banjo,1.0,3
128764_46080,mandolin,0.15385,3
128764_46080,ukulele,0.84485,3
128774_1036800,cello,0.81665,3
128776_76800,violin,0.0,3
128776_76800,guitar,1.0,3
128789_23040,cello,0.0,3
128793_80640,banjo,0.0,3
128798_115200,cello,1.0,3
128798_115200,violin,0.0,3
128800_72960,banjo,0.0,3
128800_72960,bass,0.0,3
128805_119040,ukulele,0.0,3
128805_119040,cello,0.0,3
128815_138240,cello,0.8281000000000001,3
128816_126720,cello,0.8502000000000001,3
128832_142080,bass,0.0,3
128834_26880,violin,0.8560000000000001,3
128879_111360,guitar,1.0,3
128881_23040,guitar,1.0,3
128886_46080,mandolin,0.82335,3
128886_46080,ukulele,0.17375,3
128890_15360,guitar,1.0,3
128891_7680,banjo,0.85185,3
128896_149760,mandolin,1.0,3
128896_149760,ukulele,1.0,3
128896_149760,banjo,0.81665,3
128899_203520,guitar,1.0,3
128903_199680,guitar,0.8289500000000001,3
128908_395520,guitar,1.0,3
128909_307200,guitar,1.0,3
128997_15360,guitar,1.0,3
129014_80640,bass,0.16665,3
129039_30720,bass,0.84375,3
129071_23040,mandolin,0.0,3
129071_23040,bass,0.1639,3
129074_23040,ukulele,0.0,3
129074_23040,guitar,0.15415,3
129074_23040,violin,0.15385,3
129075_149760,banjo,0.0,3
129097_161280,bass,0.16175,3
129097_161280,violin,0.0,3
129099_241920,banjo,0.83335,3
129128_142080,cello,0.15515,3
129133_11520,mandolin,0.83665,3
129133_11520,ukulele,0.8382499999999999,3
129135_46080,guitar,1.0,3
129143_264960,violin,0.83645,3
129157_88320,violin,0.82335,3
129158_195840,violin,0.8323,3
129159_61440,cello,0.84485,3
129160_149760,cello,0.1504999999999999,3
129188_69120,bass,0.82355,3
129189_88320,bass,1.0,3
129189_88320,cello,0.16665,3
129190_96000,guitar,1.0,3
129232_207360,bass,0.8361000000000001,3
129238_15360,bass,0.0,3
129262_49920,guitar,1.0,3
129265_84480,guitar,1.0,3
129271_76800,mandolin,0.0,3
129275_222720,violin,0.0,3
129322_88320,violin,1.0,3
129323_188160,mandolin,0.1635499999999999,3
129323_188160,banjo,0.81035,3
129329_168960,mandolin,0.8261499999999999,3
129329_168960,banjo,0.1511,3
129335_184320,guitar,0.1771499999999999,3
129342_337920,banjo,0.0,3
129363_215040,ukulele,0.15715,3
129363_215040,mandolin,0.8218,3
129379_53760,bass,0.8431500000000001,3
129383_115200,guitar,1.0,3
129390_46080,cello,1.0,3
129390_46080,bass,0.1926,3
129394_514560,cello,0.8387,3
129425_7680,guitar,1.0,3
129427_19200,guitar,1.0,3
129429_34560,violin,0.0,3
129429_34560,guitar,1.0,3
129430_261120,guitar,1.0,3
129433_19200,guitar,1.0,3
129437_291840,guitar,1.0,3
129437_291840,cello,0.0,3
129439_34560,guitar,1.0,3
129448_318720,bass,0.8387,3
129476_15360,bass,0.0,3
129483_142080,guitar,0.83335,3
129511_433920,mandolin,0.0,3
129511_433920,banjo,0.0,3
129513_192000,ukulele,0.0,3
129563_3840,ukulele,0.0,3
129600_88320,ukulele,0.0,3
129633_195840,banjo,0.0,3
129633_195840,bass,0.0,3
129641_337920,banjo,0.16995,3
129641_337920,mandolin,0.8367,3
129641_337920,bass,0.0,3
129641_337920,ukulele,0.8523499999999999,3
129643_26880,cello,0.19645,3
129645_115200,bass,0.18,3
129650_88320,cello,0.0,3
129660_195840,banjo,0.0,3
129667_122880,bass,0.0,3
129678_57600,mandolin,0.0,3
129696_42240,banjo,0.8424,3
129696_42240,mandolin,0.16865,3
129714_49920,ukulele,0.0,3
129722_61440,ukulele,0.17235,3
129722_61440,mandolin,0.14805,3
129729_314880,cello,0.8226,3
129760_253440,guitar,1.0,3
129817_495360,ukulele,0.0,3
129862_384000,mandolin,0.8382499999999999,3
129862_384000,banjo,0.1452999999999999,3
129863_399360,banjo,0.14815,3
129881_34560,ukulele,0.0,3
129922_261120,ukulele,0.80905,3
129922_261120,mandolin,1.0,3
129923_11520,mandolin,1.0,3
129923_11520,bass,0.0,3
129923_11520,ukulele,1.0,3
129924_80640,mandolin,0.16215,3
129924_80640,ukulele,1.0,3
129924_80640,banjo,1.0,3
129925_176640,mandolin,0.83275,3
129925_176640,banjo,1.0,3
129925_176640,ukulele,0.16665,3
129926_203520,ukulele,0.16715,3
129926_203520,banjo,0.8269,3
129926_203520,mandolin,1.0,3
129927_238080,banjo,0.0,3
129927_238080,mandolin,0.0,3
129927_238080,ukulele,1.0,3
129959_3840,guitar,1.0,3
129983_53760,guitar,0.0,3
129986_7680,mandolin,0.0,3
129986_7680,banjo,0.14815,3
129997_0,guitar,1.0,3
130006_483840,ukulele,1.0,3
130006_483840,mandolin,0.1694,3
130006_483840,banjo,0.8392999999999999,3
130008_499200,violin,0.0,3
130029_184320,mandolin,0.84215,3
130029_184320,banjo,0.0,3
130066_138240,guitar,1.0,3
130070_65280,cello,0.0,3
130077_222720,cello,0.1719,3
130148_149760,guitar,1.0,3
130148_149760,cello,0.0,3
130150_207360,bass,0.1602,3
130151_88320,guitar,1.0,3
130151_88320,violin,0.0,3
130152_195840,guitar,0.8611,3
130152_195840,ukulele,0.0,3
130152_195840,banjo,0.0,3
130154_572160,mandolin,0.0,3
130154_572160,bass,0.8523000000000001,3
130191_0,mandolin,0.0,3
130191_0,ukulele,0.83535,3
130191_0,banjo,0.0,3
130207_65280,violin,0.0,3
130207_65280,cello,0.0,3
130289_157440,violin,0.0,3
130300_733440,cello,0.16915,3
130317_341760,guitar,1.0,3
130317_341760,ukulele,0.0,3
130322_648960,bass,0.0,3
130322_648960,violin,0.0,3
130322_648960,ukulele,0.0,3
130323_353280,violin,0.0,3
130323_353280,bass,0.0,3
130323_353280,cello,0.0,3
130324_522240,bass,0.1739,3
130324_522240,mandolin,0.0,3
130329_19200,ukulele,0.0,3
130329_19200,banjo,0.0,3
130343_126720,violin,1.0,3
130343_126720,cello,0.8321000000000001,3
130359_284160,cello,0.1896499999999999,3
130360_334080,ukulele,0.0,3
130360_334080,mandolin,0.0,3
130365_503040,cello,0.0,3
130390_0,cello,0.8328,3
130390_0,bass,0.1719,3
130402_42240,ukulele,0.15975,3
130405_57600,violin,1.0,3
130416_107520,violin,0.1719,3
130416_107520,guitar,0.0,3
130416_107520,cello,0.0,3
130480_1605120,mandolin,0.0,3
130487_3840,bass,1.0,3
130499_119040,ukulele,0.0,3
130499_119040,mandolin,0.0,3
130507_46080,mandolin,0.8278,3
130507_46080,ukulele,1.0,3
130526_165120,banjo,0.0,3
130526_165120,guitar,0.0,3
130526_165120,mandolin,0.0,3
130535_568320,cello,0.0,3
130535_568320,mandolin,0.0,3
130607_19200,guitar,1.0,3
130633_299520,ukulele,0.13815,3
130633_299520,mandolin,1.0,3
130637_26880,cello,0.1428499999999999,3
130657_11520,cello,0.0,3
130657_11520,bass,0.0,3
130662_15360,guitar,1.0,3
130664_46080,violin,0.0,3
130664_46080,guitar,1.0,3
130727_92160,violin,0.18285,3
130732_111360,ukulele,0.15685,3
130733_34560,guitar,1.0,3
130758_96000,guitar,1.0,3
130763_130560,mandolin,1.0,3
130763_130560,banjo,0.85,3
130783_7680,guitar,1.0,3
130806_15360,bass,0.0,3
130810_633600,violin,0.16665,3
130812_526080,bass,0.0,3
130824_0,guitar,1.0,3
130825_157440,cello,0.17855,3
130825_157440,violin,1.0,3
130837_15360,bass,0.15485,3
130837_15360,banjo,0.16945,3
130848_161280,ukulele,0.0,3
130848_161280,banjo,0.16945,3
130857_65280,cello,0.0,3
130872_138240,cello,0.0,3
130889_80640,bass,0.0,3
130905_88320,bass,0.0,3
130905_88320,cello,0.0,3
130907_111360,mandolin,0.0,3
130927_165120,violin,1.0,3
130934_46080,ukulele,0.0,3
130934_46080,mandolin,0.0,3
130939_96000,guitar,0.83535,3
130943_115200,mandolin,0.14865,3
130948_53760,guitar,1.0,3
130957_34560,mandolin,0.8410500000000001,3
130957_34560,ukulele,0.8230999999999999,3
130957_34560,banjo,1.0,3
130958_272640,ukulele,0.1679,3
130977_165120,cello,0.8472,3
130977_165120,violin,1.0,3
130988_42240,cello,0.0,3
130990_99840,guitar,1.0,3
130990_99840,cello,0.0,3
130993_142080,banjo,0.0,3
130993_142080,mandolin,0.8543499999999999,3
131049_92160,violin,0.0,3
131050_180480,bass,0.0,3
